chr1 start1 end1 chr2 start2 end2 region
chrY 14366290 14359361 chrX 7815280 7822200 stratum3
chrY 14377045 14375133 chrX 7809958 7811901 stratum3
chrY 14387140 14382577 chrX 7790555 7795152 stratum3
chrY 14391974 14387516 chrX 7786096 7790568 stratum3
chrY 14394073 14392334 chrX 7784312 7786085 stratum3
chrY 14396745 14394070 chrX 7781547 7784188 stratum3
chrY 14403459 14397896 chrX 7775958 7781490 stratum3
chrY 14407740 14403468 chrX 7771421 7775776 stratum3
chrY 14412580 14407712 chrX 7766333 7771115 stratum3
chrY 14418107 14420220 chrX 7606656 7608831 stratum3
chrY 14420425 14422028 chrX 7610407 7612024 stratum3
chrY 14423897 14425904 chrX 7615941 7617899 stratum3
chrY 14425905 14427461 chrX 7618180 7619764 stratum3
chrY 14427461 14430619 chrX 7620089 7623205 stratum3
chrY 14437013 14433987 chrX 13931927 13934967 stratum1
chrY 14437191 14438583 chrX 7626105 7627490 stratum3
chrY 14439150 14442466 chrX 7627487 7630828 stratum3
chrY 14442466 14444306 chrX 7631322 7633138 stratum3
chrY 14444450 14445964 chrX 7633138 7634619 stratum3
chrY 14450631 14448032 chrX 7671454 7674028 stratum3
chrY 14454769 14451904 chrX 7667429 7670315 stratum3
chrY 14460937 14454925 chrX 7661249 7667320 stratum3
chrY 14463926 14461132 chrX 7658441 7661249 stratum3
chrY 14466834 14464238 chrX 7655791 7658434 stratum3
chrY 14469811 14467053 chrX 7653038 7655795 stratum3
chrY 14475976 14478724 chrX 7653038 7655795 stratum3
chrY 14478942 14481541 chrX 7655791 7658434 stratum3
chrY 14481853 14484651 chrX 7658441 7661249 stratum3
chrY 14484846 14493891 chrX 7661249 7670315 stratum3
chrY 14495180 14499976 chrX 7671454 7676244 stratum3
chrY 14500010 14504629 chrX 7676160 7680782 stratum3
chrY 14508725 14511623 chrX 7680860 7683731 stratum3
chrY 14512261 14513657 chrX 6198489 6199890 stratum2
chrY 14513200 14512060 chrX 2498231 2499350 PAR
chrY 14513753 14521371 chrX 7684489 7692040 stratum3
chrY 14521371 14525989 chrX 7692206 7696805 stratum3
chrY 14525992 14527022 chrX 7697502 7698541 stratum3
chrY 14527100 14529760 chrX 7699018 7701730 stratum3
chrY 14529761 14533324 chrX 7701909 7705480 stratum3
chrY 14542492 14541371 chrX 20521522 20522617 stratum1
chrY 14542701 14543957 chrX 19889992 19891238 stratum1
chrY 14543000 14541859 chrX 339453 340605 PAR
chrY 14555074 14558307 chrX 7721175 7724285 stratum3
chrY 14558316 14584299 chrX 7724514 7750604 stratum3
chrY 14597479 14591323 chrX 7543509 7549643 stratum3
chrY 14607961 14605366 chrX 7540431 7542999 stratum3
chrY 14622308 14609190 chrX 7527262 7540438 stratum3
chrY 14623442 14622308 chrX 7525360 7526533 stratum3
chrY 14628823 14627537 chrX 7518006 7519310 stratum3
chrY 14632528 14630968 chrX 13953620 13955185 stratum1
chrY 14642464 14633876 chrX 7506941 7515643 stratum3
chrY 14646220 14642462 chrX 7503066 7506746 stratum3
chrY 14648971 14647554 chrX 7501258 7502632 stratum3
chrY 14651943 14650540 chrX 7497246 7498724 stratum3
chrY 14654312 14653176 chrX 7493778 7494909 stratum3
chrY 14659601 14661845 chrX 4463815 4466060 stratum2
chrY 14665523 14664344 chrX 7490571 7491666 stratum3
chrY 14667297 14665819 chrX 7488852 7490320 stratum3
chrY 14669630 14667299 chrX 7486320 7488647 stratum3
chrY 14672768 14669651 chrX 7482951 7486008 stratum3
chrY 14674765 14673333 chrX 7481551 7482954 stratum3
chrY 14677166 14675573 chrX 7479536 7481100 stratum3
chrY 14681120 14677214 chrX 7475439 7479355 stratum3
chrY 14687365 14689223 chrX 1890133 1891993 PAR
chrY 14687367 14682434 chrX 7469928 7474860 stratum3
chrY 14689223 14687850 chrX 2620592 2621966 stratum2
chrY 14689697 14691255 chrX 9644088 9645649 stratum3
chrY 14693183 14691632 chrX 7468412 7469927 stratum3
chrY 14694313 14693186 chrX 1555048 1556180 PAR
chrY 14694474 14693191 chrX 3936950 3938248 stratum2
chrY 14703799 14694477 chrX 7459053 7468417 stratum3
chrY 14708261 14703800 chrX 7454499 7458913 stratum3
chrY 14713602 14710985 chrX 7448281 7451040 stratum3
chrY 14714742 14713601 chrX 7446944 7448115 stratum3
chrY 14716769 14715026 chrX 7444603 7446284 stratum3
chrY 14720286 14718652 chrX 7441835 7443423 stratum3
chrY 14731537 14728425 chrX 7482951 7486008 stratum3
chrY 14735689 14732103 chrX 7479536 7482954 stratum3
chrY 14739657 14735738 chrX 7475439 7479355 stratum3
chrY 14745766 14747622 chrX 1890133 1891993 PAR
chrY 14745768 14740831 chrX 7469928 7474860 stratum3
chrY 14747622 14746251 chrX 2620592 2621966 stratum2
chrY 14748096 14749653 chrX 9644088 9645649 stratum3
chrY 14751581 14750030 chrX 7468412 7469927 stratum3
chrY 14752713 14751584 chrX 1555046 1556180 PAR
chrY 14752873 14751589 chrX 3936950 3938248 stratum2
chrY 14762200 14752876 chrX 7459053 7468417 stratum3
chrY 14766651 14762201 chrX 7454499 7458913 stratum3
chrY 14771993 14769375 chrX 7448281 7451040 stratum3
chrY 14773133 14771992 chrX 7446944 7448115 stratum3
chrY 14775160 14773417 chrX 7444603 7446284 stratum3
chrY 14778677 14777039 chrX 7441835 7443423 stratum3
chrY 14787815 14786569 chrX 7439024 7440262 stratum3
chrY 14791373 14788246 chrX 7435844 7439022 stratum3
chrY 14820871 14819520 chrX 7434048 7435316 stratum3
chrY 14827710 14821434 chrX 7427764 7434052 stratum3
chrY 14832046 14829331 chrX 7422915 7425679 stratum3
chrY 14840842 14832561 chrX 7414550 7422926 stratum3
chrY 14845899 14843704 chrX 7409482 7411684 stratum3
chrY 14848791 14847028 chrX 7406093 7407944 stratum3
chrY 14849906 14848800 chrX 7404801 7405910 stratum3
chrY 14857334 14853496 chrX 7401027 7404810 stratum3
chrY 14870468 14859005 chrX 7387083 7398689 stratum3
chrY 14874624 14870468 chrX 7382767 7386960 stratum3
chrY 14874628 14876063 chrX 20609262 20610701 stratum1
chrY 14876062 14877807 chrX 9643903 9645649 stratum3
chrY 14885928 14878202 chrX 7375149 7382761 stratum3
chrY 14887370 14886161 chrX 7373765 7375027 stratum3
chrY 14896073 14887362 chrX 7364395 7373174 stratum3
chrY 14900568 14896502 chrX 7359963 7363940 stratum3
chrY 14908925 14901200 chrX 7351364 7359097 stratum3
chrY 14911311 14908934 chrX 7348726 7351139 stratum3
chrY 14924222 14912584 chrX 7335226 7347028 stratum3
chrY 14939250 14925186 chrX 7321168 7335228 stratum3
chrY 14955110 14940220 chrX 7306099 7321172 stratum3
chrY 14960927 14955109 chrX 7299693 7305520 stratum3
chrY 14963199 14960923 chrX 7297372 7299538 stratum3
chrY 14972357 14969339 chrX 7293876 7296896 stratum3
chrY 14973905 14972356 chrX 7292036 7293666 stratum3
chrY 14991285 14974189 chrX 7274815 7292043 stratum3
chrY 14993438 14991285 chrX 7272551 7274713 stratum3
chrY 15002937 14995752 chrX 7264752 7271974 stratum3
chrY 15009438 15008409 chrX 7263395 7264419 stratum3
chrY 15017090 15009705 chrX 7255659 7263097 stratum3
chrY 15027772 15018036 chrX 7244569 7254452 stratum3
chrY 15036461 15035097 chrX 4561434 4562796 stratum2
chrY 15036814 15038300 chrX 20609262 20610755 stratum1
chrY 15038862 15036817 chrX 20611582 20613639 stratum1
chrY 15039213 15040442 chrX 2786330 2787559 stratum2
chrY 15040907 15039217 chrX 4218603 4220277 stratum2
chrY 15041077 15042152 chrX 2788823 2789917 stratum2
chrY 15041982 15040906 chrX 4463017 4464110 stratum2
chrY 15045039 15043381 chrX 7242927 7244570 stratum3
chrY 15049842 15045037 chrX 7237462 7242382 stratum3
chrY 15052945 15049841 chrX 7233802 7236949 stratum3
chrY 15057841 15053068 chrX 7228982 7233781 stratum3
chrY 15065778 15059263 chrX 7221596 7228118 stratum3
chrY 15074909 15065797 chrX 7212330 7221481 stratum3
chrY 15078906 15074908 chrX 7207764 7211844 stratum3
chrY 15092507 15081266 chrX 7196492 7207767 stratum3
chrY 15109962 15092612 chrX 7179147 7196348 stratum3
chrY 15119706 15109965 chrX 7168623 7178343 stratum3
chrY 15125061 15119824 chrX 7163262 7168600 stratum3
chrY 15135348 15125258 chrX 7152952 7162870 stratum3
chrY 15135618 15136744 chrX 1858909 1860016 PAR
chrY 15136574 15135348 chrX 19889992 19891282 stratum1
chrY 15141205 15136749 chrX 7148351 7152950 stratum3
chrY 15144796 15141213 chrX 7144389 7147972 stratum3
chrY 15153671 15144795 chrX 7135168 7144050 stratum3
chrY 15153756 15155203 chrX 4463020 4464468 stratum2
chrY 15155203 15156356 chrX 4464899 4466058 stratum2
chrY 15155288 15156360 chrX 19392618 19393687 stratum1
chrY 15158864 15157131 chrX 7132838 7134585 stratum3
chrY 15162554 15158865 chrX 7128956 7132600 stratum3
chrY 15167588 15162931 chrX 7123457 7128157 stratum3
chrY 15172406 15168319 chrX 7117980 7122193 stratum3
chrY 15177537 15172677 chrX 7113030 7117986 stratum3
chrY 15180523 15178055 chrX 7109882 7112345 stratum3
chrY 15192719 15190367 chrX 7100820 7103124 stratum3
chrY 15194892 15193083 chrX 7098319 7100130 stratum3
chrY 15197399 15195807 chrX 1890135 1891737 PAR
chrY 15200808 15197397 chrX 7094960 7098322 stratum3
chrY 15204244 15200827 chrX 7086206 7089507 stratum3
chrY 15209977 15204302 chrX 7078756 7084412 stratum3
chrY 15214440 15209974 chrX 7073945 7078427 stratum3
chrY 15215738 15214518 chrX 7072396 7073713 stratum3
chrY 15226742 15225554 chrX 7070276 7071446 stratum3
chrY 15228910 15227220 chrX 7068028 7069724 stratum3
chrY 15237292 15229691 chrX 7059372 7066929 stratum3
chrY 15239888 15237456 chrX 7056876 7059371 stratum3
chrY 15245128 15239888 chrX 7051427 7056721 stratum3
chrY 15249695 15247383 chrX 7047332 7049686 stratum3
chrY 15256748 15250966 chrX 7040831 7046585 stratum3
chrY 15258240 15256757 chrX 7039142 7040619 stratum3
chrY 15260355 15259191 chrX 7038031 7039145 stratum3
chrY 15262182 15261083 chrX 7036085 7037127 stratum3
chrY 15268007 15265887 chrX 7030909 7033047 stratum3
chrY 15273518 15271506 chrX 7026500 7028491 stratum3
chrY 15279440 15273521 chrX 7020555 7026409 stratum3
chrY 15282726 15280512 chrX 7017184 7019482 stratum3
chrY 15284236 15282877 chrX 7015829 7017184 stratum3
chrY 15288456 15284238 chrX 7010997 7015287 stratum3
chrY 15290001 15288835 chrX 7009525 7010712 stratum3
chrY 15291974 15290016 chrX 7007235 7009187 stratum3
chrY 15293221 15291972 chrX 7005694 7006929 stratum3
chrY 15295448 15296672 chrX 4721704 4722927 stratum2
chrY 15296579 15294663 chrX 9643719 9645649 stratum3
chrY 15297836 15296670 chrX 20609262 20610430 stratum1
chrY 15301614 15298786 chrX 7000317 7003252 stratum3
chrY 15303020 15301799 chrX 6998614 6999852 stratum3
chrY 15304451 15303045 chrX 6997009 6998447 stratum3
chrY 15326400 15321119 chrX 6990061 6995374 stratum3
chrY 15327535 15326409 chrX 1555049 1556180 PAR
chrY 15327607 15326414 chrX 3937041 3938248 stratum2
chrY 15331038 15327618 chrX 6986771 6990066 stratum3
chrY 15332037 15333549 chrX 6426850 6428375 stratum2
chrY 15338532 15339922 chrX 6429297 6430692 stratum2
chrY 15343706 15341610 chrX 6952847 6954988 stratum3
chrY 15345317 15344156 chrX 6951690 6952840 stratum3
chrY 15350169 15345370 chrX 6946567 6951446 stratum3
chrY 15356826 15355536 chrX 19889992 19891282 stratum1
chrY 15357247 15355542 chrX 14618501 14620208 stratum1
chrY 15368927 15358569 chrX 6919586 6930056 stratum3
chrY 15382082 15369523 chrX 6906657 6919385 stratum3
chrY 15384302 15383155 chrX 6905526 6906663 stratum3
chrY 15389733 15386767 chrX 11834955 11837950 stratum3
chrY 15400079 15397023 chrX 11825567 11828656 stratum3
chrY 15401587 15400080 chrX 11823922 11825423 stratum3
chrY 15402219 15403315 chrX 11814916 11815985 stratum3
chrY 15416303 15414217 chrX 11751044 11753098 stratum3
chrY 15420864 15416502 chrX 11746683 11751048 stratum3
chrY 15423394 15421189 chrX 11744111 11746291 stratum3
chrY 15426279 15423394 chrX 11740692 11743602 stratum3
chrY 15428171 15427004 chrX 19890129 19891289 stratum1
chrY 15431883 15429224 chrX 11736240 11738912 stratum3
chrY 15432626 15433646 chrX 19890264 19891276 stratum1
chrY 15436380 15433645 chrX 11732840 11735517 stratum3
chrY 15440728 15437139 chrX 11729266 11732846 stratum3
chrY 15444190 15442973 chrX 11727406 11728715 stratum3
chrY 15446751 15445681 chrX 11842851 11843914 stratum3
chrY 15456095 15452315 chrX 11723143 11726947 stratum3
chrY 15458168 15456198 chrX 11721064 11723042 stratum3
chrY 15460988 15459134 chrX 11719142 11721067 stratum3
chrY 15473573 15470279 chrX 11714821 11718151 stratum3
chrY 15480530 15473576 chrX 11707454 11714465 stratum3
chrY 15481611 15480530 chrX 11706249 11707313 stratum3
chrY 15486644 15481801 chrX 11700925 11705821 stratum3
chrY 15490400 15487161 chrX 11697704 11700929 stratum3
chrY 15501767 15499360 chrX 11693499 11695919 stratum3
chrY 15503934 15501754 chrX 11689542 11691710 stratum3
chrY 15505227 15503937 chrX 11687727 11688948 stratum3
chrY 15505524 15506862 chrX 6454740 6456076 stratum2
chrY 15509523 15510824 chrX 19889992 19891282 stratum1
chrY 15509823 15508760 chrX 339453 340537 PAR
chrY 15515884 15514180 chrX 11681081 11682783 stratum3
chrY 15520149 15518324 chrX 11663229 11665167 stratum3
chrY 15533682 15528863 chrX 11656091 11660851 stratum3
chrY 15534654 15536223 chrX 11652007 11653567 stratum3
chrY 15539236 15538215 chrX 14618443 14619448 stratum1
chrY 15540640 15539462 chrX 2619257 2620444 stratum2
chrY 15541274 15543055 chrX 14618429 14620208 stratum1
chrY 15543064 15541596 chrX 10468942 10470421 stratum3
chrY 15552689 15548761 chrX 11646749 11650673 stratum3
chrY 15553959 15552734 chrX 11645251 11646545 stratum3
chrY 15555868 15554129 chrX 11643333 11645078 stratum3
chrY 15559528 15557006 chrX 11640252 11642827 stratum3
chrY 15576101 15567355 chrX 11625976 11634846 stratum3
chrY 15579292 15576100 chrX 11622384 11625679 stratum3
chrY 15582172 15580592 chrX 11620261 11621784 stratum3
chrY 15585408 15583248 chrX 11617549 11619744 stratum3
chrY 15588544 15585715 chrX 11614426 11617252 stratum3
chrY 15594901 15590560 chrX 11607776 11612196 stratum3
chrY 15596655 15595271 chrX 11606246 11607612 stratum3
chrY 15599688 15601147 chrX 6426851 6428375 stratum2
chrY 15605781 15607150 chrX 6429297 6430692 stratum2
chrY 15622340 15613890 chrX 11588350 11596738 stratum3
chrY 15626651 15622606 chrX 11584151 11588255 stratum3
chrY 15629895 15627127 chrX 11580606 11583393 stratum3
chrY 15632615 15630040 chrX 11578029 11580598 stratum3
chrY 15635171 15634079 chrX 11576279 11577369 stratum3
chrY 15640933 15635748 chrX 11570865 11576040 stratum3
chrY 15644331 15642435 chrX 11567801 11569699 stratum3
chrY 15646194 15645070 chrX 2498231 2499348 PAR
chrY 15646596 15645259 chrX 13953617 13954996 stratum1
chrY 15650166 15652109 chrX 13953619 13955576 stratum1
chrY 15650167 15647503 chrX 11563849 11566524 stratum3
chrY 15655295 15652105 chrX 11560696 11563853 stratum3
chrY 15658239 15657109 chrX 1555049 1556180 PAR
chrY 15658319 15657114 chrX 3937033 3938248 stratum2
chrY 15661642 15664797 chrX 4199445 4202613 stratum2
chrY 15664814 15666612 chrX 6427358 6429220 stratum2
chrY 15670638 15673793 chrX 4199445 4202613 stratum2
chrY 15673810 15675608 chrX 6427358 6429220 stratum2
chrY 15682603 15680646 chrX 11555424 11557419 stratum3
chrY 15689902 15682601 chrX 11547840 11555072 stratum3
chrY 15692857 15690063 chrX 11544875 11547629 stratum3
chrY 15698116 15692852 chrX 11538946 11544232 stratum3
chrY 15716127 15717184 chrX 2943888 2945009 stratum2
chrY 15717184 15718658 chrX 10468945 10470421 stratum3
chrY 15718852 15717190 chrX 14618559 14620208 stratum1
chrY 15722048 15720752 chrX 11533951 11535263 stratum3
chrY 15722054 15723637 chrX 6452709 6454279 stratum2
chrY 15723045 15724149 chrX 339453 340605 PAR
chrY 15726984 15724569 chrX 11529959 11532454 stratum3
chrY 15727229 15731069 chrX 2440550 2444394 PAR
chrY 15732067 15735304 chrX 469952 473241 PAR
chrY 15735305 15736766 chrX 2444395 2445905 PAR
chrY 15740212 15738155 chrX 11527193 11529279 stratum3
chrY 15743333 15740703 chrX 11522656 11525270 stratum3
chrY 15746039 15743337 chrX 11519684 11522452 stratum3
chrY 15750670 15748973 chrX 11517222 11518923 stratum3
chrY 15751984 15750954 chrX 11516017 11517053 stratum3
chrY 15754602 15755859 chrX 4561537 4562795 stratum2
chrY 15754603 15752223 chrX 11513561 11515991 stratum3
chrY 15761158 15755860 chrX 11507924 11513235 stratum3
chrY 15764030 15761975 chrX 11504730 11506785 stratum3
chrY 15764156 15765628 chrX 20609262 20610792 stratum1
chrY 15766826 15765697 chrX 11503012 11504220 stratum3
chrY 15771510 15767040 chrX 11498534 11503017 stratum3
chrY 15775353 15778558 chrX 1890124 1893348 PAR
chrY 15775356 15771511 chrX 11494420 11498283 stratum3
chrY 15776837 15778762 chrX 9643719 9645649 stratum3
chrY 15786046 15779280 chrX 11487521 11494427 stratum3
chrY 15788912 15786536 chrX 11485059 11487535 stratum3
chrY 15802138 15797051 chrX 11479234 11484326 stratum3
chrY 15806894 15802161 chrX 11474010 11478746 stratum3
chrY 15811136 15809439 chrX 12420162 12421792 stratum3
chrY 15814103 15812830 chrX 14618926 14620208 stratum1
chrY 15814103 15812829 chrX 19889996 19891277 stratum1
chrY 15819910 15822051 chrX 1859513 1861501 PAR
chrY 15848181 15845115 chrX 9255031 9258101 stratum3
chrY 15853795 15859901 chrX 16344424 16350369 stratum1
